names,edhrec
Dakmor Lancer,77
Darkest Hour,894
Dregs of Sorrow,463
Engineered Plague,264
Fugue,7
Greed,6505
Howl from Beyond,374
Infernal Contract,276
Leshrac's Rite,30
Necrologia,1353
Nocturnal Raid,9
Oppression,1878
Ostracize,34
Rag Man,61
Reprocess,498
Revenant,223
Strands of Night,758
Stronghold Assassin,1172
Tainted Aether,1112
Yawgmoth's Edict,16
Aether Flash,872
Bedlam,1121
Crimson Hellkite,49
Disorder,3
Final Fortune,1185
Ghitu Fire-Eater,4
Goblin Digging Team,24
Goblin Gardener,228
Goblin Matron,5461
Goblin Spelunkers,33
Goblin War Drums,2211
Granite Grip,118
Impatience,169
Orcish Oriflamme,100
Pillage,971
Pygmy Pyrosaur,3
Reckless Embermage,1
Storm Shaman,2
Trained Orgg,1
Bull Hippo,10
Compost,863
Elder Druid,112
Elvish Archers,49
Familiar Ground,178
Gang of Elk,31
Gorilla Chieftain,16
Nature's Resurgence,102
Nature's Revolt,437
Pride of Lions,104
Redwood Treefolk,19
Rowen,332
Scavenger Folk,47
Seeker of Skybreak,3185
Shanodin Dryads,145
Squall,3
Thoughtleech,20
Tranquility,260
Treefolk Seedlings,118
Uktabi Wildcats,60
Untamed Wilds,338
Wild Growth,13678
Caltrops,802
Charcoal Diamond,7514
Feroz's Ban,141
Fire Diamond,9941
Grafted Skullcap,212
Grapeshot Catapult,4
Jalum Tome,373
Jandor's Saddlebags,434
Marble Diamond,6387
Meekstone,4656
Moss Diamond,1508
Pit Trap,53
Sisay's Ring,2423
Sky Diamond,8234
Soul Net,41
Static Orb,3812
Storm Cauldron,1494
Animate Wall,113
Archangel,83
Armageddon,6129
Armored Pegasus,19
Celestial Dawn,858
Crusade,852
Daraja Griffin,60
D'Avenant Archer,23
Divine Transformation,32
Ekundu Griffin,52
Enlightened Tutor,39760
Ethereal Champion,15
Exile,200
Hero's Resolve,58
Icatian Town,8
Kismet,1828
Light of Day,149
Mesa Falcon,16
Order of the Sacred Torch,218
Pearl Dragon,19
Regal Unicorn,6
Remedy,3
Resistance Fighter,12
Serenity,61
Tariff,90
Unyaro Griffin,50
Warmth,12
Abduction,216
Browse,9
Chill,128
Desertion,5141
Diminishing Returns,702
Dream Cache,1731
Flash,2839
Forget,21
Gaseous Form,52
Harmattan Efreet,4
Insight,267
Juxtapose,119
Library of Lat-Nam,150
Mystical Tutor,47244
Phantasmal Terrain,50
Power Sink,995
Prosperity,3441
Psychic Transfer,3
Psychic Venom,28
Recall,502
Relearn,461
Segovian Leviathan,25
Sibilant Spirit,14
Soldevi Sage,17
Spell Blast,133
Tidal Surge,15
Vodalian Soldiers,8
Wind Spirit,7
Abyssal Hunter,34
Ashen Powder,215
Blight,71
Blighted Shaman,13
Bog Rats,67
Derelor,3
Doomsday,3076
Dread of Night,21
Dry Spell,28
Evil Eye of Orms-by-Gore,22
Fatal Blow,61
Feast of the Unicorn,24
Feral Shadow,13
Forbidden Crypt,56
Gravebane Zombie,23
Hecatomb,106
Kjeldoran Dead,108
Lost Soul,19
Mind Warp,13
Mischievous Poltergeist,197
Necrosavant,18
Painful Memories,11
Perish,63
Pestilence,2975
Python,5
Sengir Autocrat,2196
Stromgald Cabal,117
Stupor,65
Syphon Soul,154
Vampiric Tutor,32384
Zombie Master,2604
Balduvian Horde,40
Burrowing,31
Conquer,41
Fit of Rage,99
Flame Spirit,9
Giant Strength,43
Goblin Hero,12
Goblin Recruiter,3092
Goblin Warrens,900
Illicit Auction,719
Jokulhaups,2204
Mountain Goat,49
Spitting Drake,2
Talruum Minotaur,29
Vertigo,3
Viashino Warrior,3
Cat Warriors,38
Dense Foliage,212
Elven Cache,99
Fallow Earth,22
Fyndhorn Brownie,67
Living Lands,77
Panther Warriors,24
Pradesh Gypsies,1
Radjan Spirit,7
River Boa,255
Thicket Basilisk,22
Tranquil Grove,207
Uktabi Orangutan,96
Unseen Walker,29
Vitalize,2047
Waiting in the Weeds,153
Warthog,22
Worldly Tutor,20994
Wyluli Wolf,70
Amber Prison,52
Ankh of Mishra,1973
Ashnod's Altar,40737
Bottle of Suleiman,76
Cursed Totem,4057
Dragon Engine,22
Dragon Mask,51
Glasses of Urza,470
Grinning Totem,222
Jade Monolith,262
Lead Golem,1
Mana Prism,144
Mystic Compass,68
Obsianus Golem,10
Pentagram of the Ages,70
Skull Catapult,47
Snake Basket,541
Wand of Denial,78
Crystal Vein,5505
Dwarven Ruins,847
Ebon Stronghold,989
Havenwood Battleground,1224
Ruins of Trokair,211
Svyelunite Temple,315
Abbey Gargoyles,19
Akron Legionnaire,18
Alabaster Potion,41
Angry Mob,53
Animate Wall,113
Arenson's Aura,67
Armageddon,6162
Armor of Faith,46
Aysen Bureaucrats,11
Benalish Hero,42
Blessed Wine,29
Blinking Spirit,123
Brainwash,74
Caribou Range,47
Castle,256
Circle of Protection: Artifacts,61
Circle of Protection: Black,189
Circle of Protection: Blue,140
Circle of Protection: Green,170
Circle of Protection: Red,185
Circle of Protection: White,331
Crusade,862
D'Avenant Archer,24
Death Speakers,8
Death Ward,195
Disenchant,7520
Divine Offering,377
Divine Transformation,32
Dust to Dust,167
Eye for an Eye,49
Greater Realm of Preservation,11
Heal,549
Healing Salve,52
Hipparion,6
Holy Strength,97
Icatian Phalanx,22
Icatian Scout,11
Icatian Town,8
Island Sanctuary,1476
Ivory Guardians,1
Justice,21
Karma,228
Kismet,1839
Kjeldoran Royal Guard,42
Kjeldoran Skycaptain,28
Mesa Falcon,16
Mesa Pegasus,53
Order of the Sacred Torch,222
Order of the White Shield,57
Pearled Unicorn,14
Personal Incarnation,13
Pikemen,34
Prismatic Ward,40
Repentant Blacksmith,6
Reverse Damage,121
Righteousness,265
Sacred Boon,4
Samite Healer,23
Seraph,21
Serra Bestiary,8
Serra Paladin,4
Shield Bearer,37
Shield Wall,40
Spirit Link,712
Truce,279
Tundra Wolves,231
Wall of Swords,230
White Knight,576
Wrath of God,26411
Aether Storm,44
Air Elemental,132
Anti-Magic Aura,27
Azure Drake,8
Binding Grasp,60
Boomerang,1485
Brainstorm,58666
Counterspell,87830
Dance of Many,857
Dandan,35
Dark Maze,13
Deflection,98
Drain Power,231
Energy Flux,974
Enervate,28
Feedback,7
Flight,47
Flood,147
Force Spike,1217
Forget,21
Gaseous Form,51
Glacial Wall,1393
Homarid Warrior,17
Hurkyl's Recall,2406
Hydroblast,356
Juxtapose,119
Krovikan Sorcerer,66
Labyrinth Minotaur,6
Leviathan,50
Lifetap,25
Lord of Atlantis,1644
Magical Hack,45
Magus of the Unseen,120
Memory Lapse,3677
Merfolk of the Pearl Trident,29
Mind Bomb,48
Phantasmal Forces,4
Phantasmal Terrain,50
Phantom Monster,11
Pirate Ship,146
Portent,4115
Power Sink,1007
Prodigal Sorcerer,474
Psychic Venom,28
Ray of Command,506
Recall,514
Reef Pirates,38
Remove Soul,530
Sea Serpent,17
Sea Spirit,10
Sea Sprite,52
Seasinger,207
Segovian Leviathan,25
Sibilant Spirit,14
Sleight of Mind,212
Soul Barrier,155
Spell Blast,135
Stasis,2605
Steal Artifact,423
Time Elemental,40
Twiddle,192
Unstable Mutation,89
Unsummon,2331
Updraft,12
Vodalian Soldiers,8
Wall of Air,658
Wind Spirit,7
Zephyr Falcon,34
Zur's Weirding,891
Abyssal Specter,420
Animate Dead,24469
Ashes to Ashes,1196
Bad Moon,1219
Black Knight,501
Blight,71
Bog Imp,15
Bog Rats,67
Bog Wraith,17
Breeding Pit,171
Broken Visage,19
Carrion Ants,18
Cloak of Confusion,18
Cursed Land,30
Dark Ritual,21545
Deathgrip,158
Derelor,3
Drain Life,483
Drudge Skeletons,129
Erg Raiders,6
Evil Eye of Orms-by-Gore,22
Evil Presence,62
Fallen Angel,369
Fear,195
Frozen Shade,26
Funeral March,16
Gloom,48
Greater Werewolf,6
Hecatomb,106
Howl from Beyond,379
Initiates of the Ebon Hand,75
Kjeldoran Dead,108
Knight of Stromgald,58
Krovikan Fetish,8
Leshrac's Rite,29
Lord of the Pit,161
Lost Soul,19
Mind Ravel,9
Mind Warp,13
Mindstab Thrull,25
Mole Worms,8
Murk Dwellers,2
Necrite,9
Necropotence,19135
Nether Shadow,183
Nightmare,603
Paralyze,64
Pestilence,2998
Pit Scorpion,31
Plague Rats,25
Pox,909
Rag Man,60
Raise Dead,620
Scathe Zombies,11
Sengir Autocrat,2212
Sorceress Queen,278
Stromgald Cabal,118
Terror,829
The Wretched,31
Thrull Retainer,298
Torture,104
Touch of Death,5
Unholy Strength,87
Vampire Bats,20
Wall of Bone,190
Warp Artifact,5
Weakness,4
Xenic Poltergeist,153
Zombie Master,2625
Ambush Party,7
Atog,190
Ball Lightning,690
Bird Maiden,7
Blood Lust,107
Brassclaw Orcs,3
Brothers of Fire,10
Cave People,5
Conquer,41
Crimson Manticore,3
Detonate,64
Disintegrate,324
Dwarven Catapult,36
Dwarven Soldier,10
Dwarven Warriors,44
Earthquake,7669
Errantry,28
Eternal Warrior,86
Fire Drake,4
Fireball,3103
Firebreathing,128
Flame Spirit,9
Flare,53
Flashfires,141
Game of Chaos,1069
Giant Strength,44
Goblin Digging Team,25
Goblin Hero,13
Goblin King,3404
Goblin War Drums,2242
Goblin Warrens,903
Hill Giant,10
Hurloon Minotaur,16
Imposing Visage,53
Incinerate,896
Inferno,547
Ironclaw Curse,11
Ironclaw Orcs,8
Jokulhaups,2217
Keldon Warlord,89
Mana Clash,793
Mana Flare,2458
Manabarbs,3843
Mons's Goblin Raiders,21
Mountain Goat,50
Orcish Artillery,29
Orcish Captain,107
Orcish Conscripts,9
Orcish Farmer,14
Orcish Oriflamme,101
Orcish Squatters,30
Orgg,5
Panic,949
Primordial Ooze,25
Pyroblast,11454
Pyrotechnics,46
Sabretooth Tiger,10
Shatter,391
Shatterstorm,635
Shivan Dragon,815
Smoke,1799
Stone Giant,10
Stone Rain,560
Stone Spirit,6
The Brute,60
Wall of Fire,117
Wall of Stone,149
Winds of Change,4216
Word of Blasting,3
An-Havva Constable,10
Aspect of Wolf,113
Aurochs,6
Birds of Paradise,41191
Carapace,259
Cat Warriors,38
Chub Toad,13
Cockatrice,48
Craw Giant,24
Craw Wurm,49
Crumble,63
Desert Twister,1005
Durkwood Boars,19
Elder Druid,113
Elven Riders,46
Elvish Archers,49
Fog,3139
Force of Nature,21
Foxfire,15
Fungusaur,180
Fyndhorn Elder,1139
Ghazbán Ogre,10
Giant Growth,1137
Giant Spider,219
Grizzly Bears,960
Hungry Mist,8
Hurricane,1550
Instill Energy,1542
Ironroot Treefolk,18
Johtull Wurm,5
Killer Bees,93
Ley Druid,212
Lhurgoyf,530
Lifeforce,185
Living Artifact,9
Living Lands,78
Llanowar Elves,44866
Lure,633
Marsh Viper,182
Nature's Lore,21286
Pradesh Gypsies,1
Primal Order,397
Rabid Wombat,22
Radjan Spirit,7
Regeneration,243
Scaled Wurm,47
Scavenger Folk,47
Scryb Sprites,807
Shanodin Dryads,146
Shrink,6
Stampede,48
Stream of Life,204
Sylvan Library,32706
Tarpan,15
Thicket Basilisk,22
Titania's Song,205
Tranquility,262
Tsunami,129
Untamed Wilds,341
Venom,43
Verduran Enchantress,5586
Wall of Brambles,46
Wanderlust,12
War Mammoth,27
Whirling Dervish,24
Wild Growth,13894
Winter Blast,30
Wolverine Pack,9
Wyluli Wolf,71
Aladdin's Ring,51
Amulet of Kroog,10
Ankh of Mishra,1989
Ashnod's Altar,41089
Ashnod's Transmogrant,126
Barbed Sextant,485
Barl's Cage,36
Battering Ram,29
Bottle of Suleiman,76
Clay Statue,16
Clockwork Beast,12
Clockwork Steed,24
Colossus of Sardia,68
Coral Helm,3
Crown of the Ages,53
Crystal Rod,21
Dancing Scimitar,45
Diabolic Machine,5
Dingus Egg,604
Disrupting Scepter,35
Dragon Engine,22
Elkin Bottle,15
Feldon's Cane,1187
Fellwar Stone,58288
Feroz's Ban,141
Flying Carpet,37
Fountain of Youth,447
Gauntlets of Chaos,61
Glasses of Urza,474
Grapeshot Catapult,4
Helm of Chatzuk,88
Howling Mine,10524
Infinite Hourglass,55
Iron Star,18
Ivory Cup,17
Jade Monolith,264
Jalum Tome,375
Jandor's Saddlebags,438
Jayemdae Tome,308
Jester's Cap,464
Joven's Tools,21
Library of Leng,5848
Mana Vault,32411
Meekstone,4688
Millstone,321
Nevinyrral's Disk,19104
Obelisk of Undoing,30
Ornithopter,6563
Pentagram of the Ages,70
Primal Clay,84
Rod of Ruin,35
Serpent Generator,205
Shapeshifter,28
Skull Catapult,47
Soul Net,42
Tawnos's Weaponry,2
The Hive,38
Throne of Bone,39
Time Bomb,120
Urza's Avenger,29
Urza's Bauble,2436
Wall of Spears,54
Winter Orb,8245
Wooden Sphere,16
Adarkar Wastes,10597
Bottomless Vault,296
Brushland,8585
City of Brass,35744
Dwarven Hold,313
Dwarven Ruins,860
Ebon Stronghold,996
Havenwood Battleground,1235
Hollow Trees,263
Icatian Store,189
Ice Floe,347
Karplusan Forest,9131
Ruins of Trokair,211
Sand Silos,289
Sulfurous Springs,10373
Svyelunite Temple,320
Underground River,19043
Urza's Mine,4183
Urza's Power Plant,4178
Urza's Tower,4181
Plains,159169
Island,184024
Swamp,178660
Mountain,163742
Forest,172073
Alabaster Potion,41
Amrou Kithkin,38
Angry Mob,53
Animate Wall,113
Armageddon,6162
Balance,4
Benalish Hero,42
Black Ward,82
Blessing,87
Blue Ward,83
Brainwash,74
Castle,256
Circle of Protection: Artifacts,61
Circle of Protection: Black,189
Circle of Protection: Blue,140
Circle of Protection: Green,170
Circle of Protection: Red,185
Circle of Protection: White,331
Conversion,23
Crusade,862
Death Ward,195
Disenchant,7520
Divine Transformation,32
Elder Land Wurm,14
Eye for an Eye,49
Fortified Area,187
Green Ward,75
Healing Salve,52
Holy Armor,18
Holy Strength,97
Island Sanctuary,1476
Karma,228
Kismet,1839
Land Tax,16156
Mesa Pegasus,53
Morale,6
Northern Paladin,150
Osai Vultures,11
Pearled Unicorn,14
Personal Incarnation,13
Piety,4
Pikemen,34
Purelace,5
Red Ward,80
Reverse Damage,121
Righteousness,265
Samite Healer,23
Savannah Lions,435
Seeker,24
Serra Angel,909
Spirit Link,712
Swords to Plowshares,93922
Tundra Wolves,231
Visions,15
Wall of Swords,230
White Knight,576
White Ward,40
Wrath of God,26411
Air Elemental,132
Animate Artifact,21
Apprentice Wizard,628
Backfire,28
Blue Elemental Blast,643
Control Magic,4343
Counterspell,87830
Creature Bond,10
Drain Power,231
Energy Flux,974
Energy Tap,218
Erosion,11
Feedback,7
Flight,47
Flood,147
Gaseous Form,51
Ghost Ship,60
Giant Tortoise,26
Hurkyl's Recall,2406
Island Fish Jasconius,13
Jump,9
Leviathan,50
Lifetap,25
Lord of Atlantis,1644
Magical Hack,45
Mahamoti Djinn,54
Mana Short,265
Merfolk of the Pearl Trident,29
Mind Bomb,48
Phantasmal Forces,4
Phantasmal Terrain,50
Phantom Monster,11
Pirate Ship,146
Power Leak,16
Power Sink,1007
Prodigal Sorcerer,474
Psionic Entity,4
Psychic Venom,28
Relic Bind,5
Sea Serpent,17
Segovian Leviathan,25
Sindbad,26
Siren's Call,38
Sleight of Mind,212
Spell Blast,135
Stasis,2605
Steal Artifact,423
Sunken City,37
Thoughtlace,7
Time Elemental,40
Twiddle,192
Unstable Mutation,89
Unsummon,2331
Volcanic Eruption,21
Wall of Air,658
Wall of Water,60
Water Elemental,8
Zephyr Falcon,34
Abomination,19
Animate Dead,24469
Ashes to Ashes,1196
Bad Moon,1219
Black Knight,501
Blight,71
Bog Imp,15
Bog Wraith,17
Carrion Ants,18
Cosmic Horror,9
Cursed Land,30
Cyclopean Mummy,4
Dark Ritual,21545
Deathgrip,158
Deathlace,5
Drain Life,483
Drudge Skeletons,129
El-Hajjâj,5
Erg Raiders,6
Evil Presence,62
Fear,195
Frozen Shade,26
Gloom,48
Greed,6563
Howl from Beyond,379
Hypnotic Specter,1204
Junún Efreet,2
Lord of the Pit,161
Lost Soul,19
Marsh Gas,7
Mind Twist,963
Murk Dwellers,2
Nether Shadow,183
Nightmare,603
Paralyze,64
Pestilence,2998
Pit Scorpion,31
Plague Rats,25
Rag Man,60
Raise Dead,620
Royal Assassin,2590
Scathe Zombies,11
Scavenging Ghoul,6
Sengir Vampire,277
Simulacrum,64
Sorceress Queen,278
Spirit Shackle,8
Terror,829
Uncle Istvan,59
Unholy Strength,87
Vampire Bats,20
Wall of Bone,190
Warp Artifact,5
Weakness,4
Will-o'-the-Wisp,321
Word of Binding,27
Xenic Poltergeist,153
Zombie Master,2625
Ali Baba,7
Ball Lightning,690
Bird Maiden,7
Blood Lust,107
Brothers of Fire,10
Burrowing,31
Cave People,5
Chaoslace,7
Crimson Manticore,3
Detonate,64
Disintegrate,324
Dragon Whelp,224
Dwarven Warriors,44
Earth Elemental,11
Earthquake,7669
Eternal Warrior,86
Fire Elemental,81
Fireball,3103
Firebreathing,128
Fissure,248
Flashfires,141
Giant Strength,44
Goblin Balloon Brigade,214
Goblin King,3404
Goblin Rock Sled,4
Gray Ogre,7
Hill Giant,10
Hurloon Minotaur,16
Hurr Jackal,8
Immolation,31
Inferno,547
Ironclaw Orcs,8
Keldon Warlord,89
Lightning Bolt,9880
Magnetic Mountain,98
Mana Clash,793
Mana Flare,2458
Manabarbs,3843
Mons's Goblin Raiders,21
Orcish Artillery,29
Orcish Oriflamme,101
Power Surge,65
Pyrotechnics,46
Red Elemental Blast,13011
Shatter,391
Shivan Dragon,815
Sisters of the Flame,85
Smoke,1799
Stone Giant,10
Stone Rain,560
Tempest Efreet,0
The Brute,60
Tunnel,4
Uthden Troll,15
Wall of Dust,61
Wall of Fire,117
Wall of Stone,149
Winds of Change,4216
Aspect of Wolf,113
Birds of Paradise,41191
Carnivorous Plant,21
Channel,1
Cockatrice,48
Craw Wurm,49
Crumble,63
Desert Twister,1005
Durkwood Boars,19
Elven Riders,46
Elvish Archers,49
Fog,3139
Force of Nature,21
Fungusaur,180
Gaea's Liege,70
Giant Growth,1137
Giant Spider,219
Grizzly Bears,960
Hurricane,1550
Instill Energy,1542
Ironroot Treefolk,18
Killer Bees,93
Land Leeches,1
Ley Druid,212
Lifeforce,185
Lifelace,2
Living Artifact,9
Living Lands,78
Llanowar Elves,44866
Lure,633
Marsh Viper,182
Nafs Asp,28
Pradesh Gypsies,1
Radjan Spirit,7
Rebirth,0
Regeneration,243
Sandstorm,13
Scryb Sprites,807
Shanodin Dryads,146
Stream of Life,204
Sylvan Library,32706
Thicket Basilisk,22
Timber Wolves,48
Titania's Song,205
Tranquility,262
Tsunami,129
Untamed Wilds,341
Venom,43
Verduran Enchantress,5586
Wall of Brambles,46
Wall of Ice,655
Wall of Wood,82
Wanderlust,12
War Mammoth,27
Web,34
Whirling Dervish,24
Wild Growth,13894
Winter Blast,30
Aladdin's Lamp,57
Aladdin's Ring,51
Amulet of Kroog,10
Ankh of Mishra,1989
Armageddon Clock,146
Ashnod's Battle Gear,9
Battering Ram,29
Black Mana Battery,65
Black Vise,530
Blue Mana Battery,69
Bottle of Suleiman,76
Brass Man,38
Bronze Tablet,0
Celestial Prism,39
Clay Statue,16
Clockwork Avian,15
Clockwork Beast,12
Colossus of Sardia,68
Conservator,3
Coral Helm,3
Crystal Rod,21
Cursed Rack,123
Dancing Scimitar,45
Diabolic Machine,5
Dingus Egg,604
Disrupting Scepter,35
Dragon Engine,22
Ebony Horse,67
Fellwar Stone,58288
Flying Carpet,37
Glasses of Urza,474
Grapeshot Catapult,4
Green Mana Battery,30
Helm of Chatzuk,88
Howling Mine,10524
Iron Star,18
Ivory Cup,17
Ivory Tower,703
Jade Monolith,264
Jandor's Saddlebags,438
Jayemdae Tome,308
Kormus Bell,317
Library of Leng,5848
Mana Vault,32411
Meekstone,4688
Millstone,321
Mishra's War Machine,19
Nevinyrral's Disk,19104
Obsianus Golem,10
Onulet,5
Ornithopter,6563
Primal Clay,84
Red Mana Battery,65
Rod of Ruin,35
Shapeshifter,28
Soul Net,42
Sunglasses of Urza,44
Tawnos's Wand,32
Tawnos's Weaponry,2
Tetravus,64
The Hive,38
The Rack,366
Throne of Bone,39
Triskelion,5172
Urza's Avenger,29
Wall of Spears,54
White Mana Battery,35
Winter Orb,8245
Wooden Sphere,16
Yotian Soldier,39
Mishra's Factory,3047
Oasis,137
Strip Mine,32233
Plains,159169
Island,184024
Swamp,178660
Mountain,163742
Forest,172073
Farmstead,2
Guardian Angel,7
Lance,11
Resurrection,754
Reverse Polarity,6
Veteran Bodyguard,37
Braingeyser,998
Clone,4460
Copy Artifact,4309
Reconstruction,250
Serendib Efreet,23
Vesuvan Doppelganger,610
Contract from Below,0
Darkpact,0
Demonic Attorney,0
Demonic Hordes,87
Demonic Tutor,57185
Nettling Imp,122
Sacrifice,576
Atog,190
Dwarven Weaponsmith,32
Earthbind,28
Fork,1914
Granite Gargoyle,11
Kird Ape,111
Mijae Djinn,229
Roc of Kher Ridges,7
Rock Hydra,97
Sedge Troll,8
Shatterstorm,635
Wheel of Fortune,11933
Fastbond,2
Kudzu,31
Regrowth,15657
Basalt Monolith,15860
Jandor's Ring,12
Juggernaut,113
Living Wall,263
Rocket Launcher,57
Sol Ring,291400
Badlands,11303
Bayou,12575
Plateau,10055
Savannah,11893
Scrubland,11718
Taiga,10306
Tropical Island,12983
Tundra,11730
Underground Sea,12938
Volcanic Island,10761
Animate Wall,113
Armageddon,6162
Balance,4
Benalish Hero,42
Black Ward,82
Blessing,87
Blue Ward,83
Castle,256
Circle of Protection: Black,189
Circle of Protection: Blue,140
Circle of Protection: Green,170
Circle of Protection: Red,185
Circle of Protection: White,331
Conversion,23
Crusade,862
Death Ward,195
Disenchant,7520
Eye for an Eye,49
Farmstead,2
Green Ward,75
Guardian Angel,7
Healing Salve,52
Holy Armor,18
Holy Strength,97
Island Sanctuary,1476
Karma,228
Lance,11
Mesa Pegasus,53
Northern Paladin,150
Pearled Unicorn,14
Personal Incarnation,13
Purelace,5
Red Ward,80
Resurrection,754
Reverse Damage,121
Reverse Polarity,6
Righteousness,265
Samite Healer,23
Savannah Lions,435
Serra Angel,909
Swords to Plowshares,93922
Veteran Bodyguard,37
Wall of Swords,230
White Knight,576
White Ward,40
Wrath of God,26411
Air Elemental,132
Animate Artifact,21
Blue Elemental Blast,643
Braingeyser,998
Clone,4460
Control Magic,4343
Copy Artifact,4309
Counterspell,87830
Creature Bond,10
Drain Power,231
Energy Flux,974
Feedback,7
Flight,47
Hurkyl's Recall,2406
Island Fish Jasconius,13
Jump,9
Lifetap,25
Lord of Atlantis,1644
Magical Hack,45
Mahamoti Djinn,54
Mana Short,265
Merfolk of the Pearl Trident,29
Phantasmal Forces,4
Phantasmal Terrain,50
Phantom Monster,11
Pirate Ship,146
Power Leak,16
Power Sink,1007
Prodigal Sorcerer,474
Psychic Venom,28
Reconstruction,250
Sea Serpent,17
Serendib Efreet,23
Siren's Call,38
Sleight of Mind,212
Spell Blast,135
Stasis,2605
Steal Artifact,423
Thoughtlace,7
Unstable Mutation,89
Unsummon,2331
Vesuvan Doppelganger,610
Volcanic Eruption,21
Wall of Air,658
Wall of Water,60
Water Elemental,8
Animate Dead,24469
Bad Moon,1219
Black Knight,501
Bog Wraith,17
Contract from Below,0
Cursed Land,30
Dark Ritual,21545
Darkpact,0
Deathgrip,158
Deathlace,5
Demonic Attorney,0
Demonic Hordes,87
Demonic Tutor,57185
Drain Life,483
Drudge Skeletons,129
El-Hajjâj,5
Erg Raiders,6
Evil Presence,62
Fear,195
Frozen Shade,26
Gloom,48
Howl from Beyond,379
Hypnotic Specter,1204
Lord of the Pit,161
Mind Twist,963
Nether Shadow,183
Nettling Imp,122
Nightmare,603
Paralyze,64
Pestilence,2998
Plague Rats,25
Raise Dead,620
Royal Assassin,2590
Sacrifice,576
Scathe Zombies,11
Scavenging Ghoul,6
Sengir Vampire,277
Simulacrum,64
Sorceress Queen,278
Terror,829
Unholy Strength,87
Wall of Bone,190
Warp Artifact,5
Weakness,4
Will-o'-the-Wisp,321
Zombie Master,2625
Atog,190
Burrowing,31
Chaoslace,7
Disintegrate,324
Dragon Whelp,224
Dwarven Warriors,44
Dwarven Weaponsmith,32
Earth Elemental,11
Earthbind,28
Earthquake,7669
Fire Elemental,81
Fireball,3103
Firebreathing,128
Flashfires,141
Fork,1914
Goblin Balloon Brigade,214
Goblin King,3404
Granite Gargoyle,11
Gray Ogre,7
Hill Giant,10
Hurloon Minotaur,16
Keldon Warlord,89
Kird Ape,111
Lightning Bolt,9880
Magnetic Mountain,98
Mana Flare,2458
Manabarbs,3843
Mijae Djinn,229
Mons's Goblin Raiders,21
Orcish Artillery,29
Orcish Oriflamme,101
Power Surge,65
Red Elemental Blast,13011
Roc of Kher Ridges,7
Rock Hydra,97
Sedge Troll,8
Shatter,391
Shatterstorm,635
Shivan Dragon,815
Smoke,1799
Stone Giant,10
Stone Rain,560
Tunnel,4
Uthden Troll,15
Wall of Fire,117
Wall of Stone,149
Wheel of Fortune,11933
Aspect of Wolf,113
Birds of Paradise,41191
Channel,1
Cockatrice,48
Craw Wurm,49
Crumble,63
Desert Twister,1005
Elvish Archers,49
Fastbond,2
Fog,3139
Force of Nature,21
Fungusaur,180
Gaea's Liege,70
Giant Growth,1137
Giant Spider,219
Grizzly Bears,960
Hurricane,1550
Instill Energy,1542
Ironroot Treefolk,18
Kudzu,31
Ley Druid,212
Lifeforce,185
Lifelace,2
Living Artifact,9
Living Lands,78
Llanowar Elves,44866
Lure,633
Regeneration,243
Regrowth,15657
Scryb Sprites,807
Shanodin Dryads,146
Stream of Life,204
Thicket Basilisk,22
Timber Wolves,48
Titania's Song,205
Tranquility,262
Tsunami,129
Verduran Enchantress,5586
Wall of Brambles,46
Wall of Ice,655
Wall of Wood,82
Wanderlust,12
War Mammoth,27
Web,34
Wild Growth,13894
Aladdin's Lamp,57
Aladdin's Ring,51
Ankh of Mishra,1989
Armageddon Clock,146
Basalt Monolith,15860
Black Vise,530
Bottle of Suleiman,76
Brass Man,38
Celestial Prism,39
Clockwork Beast,12
Conservator,3
Crystal Rod,21
Dancing Scimitar,45
Dingus Egg,604
Disrupting Scepter,35
Dragon Engine,22
Ebony Horse,67
Flying Carpet,37
Glasses of Urza,474
Helm of Chatzuk,88
Howling Mine,10524
Iron Star,18
Ivory Cup,17
Ivory Tower,703
Jade Monolith,264
Jandor's Ring,12
Jandor's Saddlebags,438
Jayemdae Tome,308
Juggernaut,113
Kormus Bell,317
Library of Leng,5848
Living Wall,263
Mana Vault,32411
Meekstone,4688
Millstone,321
Mishra's War Machine,19
Nevinyrral's Disk,19104
Obsianus Golem,10
Onulet,5
Ornithopter,6563
Primal Clay,84
Rocket Launcher,57
Rod of Ruin,35
Sol Ring,291400
Soul Net,42
Sunglasses of Urza,44
The Hive,38
The Rack,366
Throne of Bone,39
Winter Orb,8245
Wooden Sphere,16
Badlands,11303
Bayou,12575
Plateau,10055
Savannah,11893
Scrubland,11718
Taiga,10306
Tropical Island,12983
Tundra,11730
Underground Sea,12938
Volcanic Island,10761
Plains,159169
Island,184024
Swamp,178660
Mountain,163742
Forest,172073
Blaze of Glory,18
Consecrate Land,69
Ancestral Recall,5
Invisibility,315
Psionic Blast,133
Time Walk,2
Timetwister,3938
Twiddle,192
Lich,136
Sinkhole,346
Word of Command,79
Dwarven Demolition Team,25
False Orders,32
Ironclaw Orcs,8
Raging River,99
Two-Headed Giant of Foriys,3
Berserk,2343
Camouflage,22
Ice Storm,63
Natural Selection,13
Black Lotus,1
Copper Tablet,45
Cyclopean Tomb,14
Forcefield,323
Gauntlet of Might,776
Icy Manipulator,1089
Illusionary Mask,25
Jade Statue,15
Mox Emerald,1
Mox Jet,1
Mox Pearl,0
Mox Ruby,0
Mox Sapphire,1
